Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
266690_at	ATNADP-ME1, NADP-ME1	The malic enzyme (EC 1.1.1.40) encoded by AtNADP-ME1 is expressed in response to developmental and cell-specific signals. The enzyme is active in vitro and appears to function as a homohexamer or homooctamer. It is believed to be a cytosolic protein., The malic enzyme (EC 1.1.1.40) encoded by AtNADP-ME1 is expressed in response to developmental and cell-specific signals. The enzyme is active in vitro and appears to function as a homohexamer or homooctamer. It is believed to be a cytosolic protein.	2, 2	-8591899	AT2G19900	816509	14982972, 15133053, 15908592, 16113210, 16307366, 17028149, 18441212	GO:0004470: malic enzyme activity, GO:0004473: malate dehydrogenase (decarboxylating) (NADP+) activity, GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0006094: gluconeogenesis, GO:0006108: malate metabolic process, GO:0006108: malate metabolic process, GO:0007010: cytoskeleton organization, GO:0010498: proteasomal protein catabolic process, GO:0016652: oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor, GO:0051260: protein homooligomerization	00620: Pyruvate metabolism, 00710: Carbon fixation in photosynthetic organisms, 01100: Metabolic pathways
254839_at	Hop3		4	-7338675, -7338659	AT4G12400	826849	12777046, 15610345, 16081496, 16183833, 17059409, 17085506, 17220200, 18055584, 18252252, 18775970, 20856808, 21596689	GO:0006457: protein folding, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0009644: response to high light intensity, GO:0010286: heat acclimation, GO:0034976: response to endoplasmic reticulum stress, GO:0042542: response to hydrogen peroxide, GO:0042542: response to hydrogen peroxide	
250624_at			5	2315980	AT5G07330	830624	16183833, 17059409	GO:0003674: molecular_function, GO:0006457: protein folding, GO:0008150: biological_process, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0042542: response to hydrogen peroxide	
254414_at									
260978_at			1	19980462	AT1G53540	841789	12169696, 14500793, 14964527, 15047901, 15200641, 15381001, 15546358, 16021335, 16081496, 16258017, 16531488, 16623895, 17061125, 17059409, 18212028, 18441212, 18805951, 18775970	GO:0005737: cytoplasm, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0034976: response to endoplasmic reticulum stress, GO:0042542: response to hydrogen peroxide	04141: Protein processing in endoplasmic reticulum
255891_at	ATEGY3, EGY3	S2P-like putative metalloprotease, also contain transmembrane helices near their C-termini and many of them, five of seven, contain a conserved zinc-binding motif HEXXH. Homolog of EGY1. Each of the EGY1 and EGY-like proteins share two additional highly conserved motifs, the previously reported NPDG motif (aa 442454 in EGY1, Rudner et al., 1999) and a newly defined GNLR motif (aa 171179 in EGY1). The GNLR motif is a novel signature motif unique to EGY1 and EGY-like proteins as well as other EGY1 orthologs found in cyanobacteria., S2P-like putative metalloprotease, also contain transmembrane helices near their C-termini and many of them, five of seven, contain a conserved zinc-binding motif HEXXH. Homolog of EGY1. Each of the EGY1 and EGY-like proteins share two additional highly conserved motifs, the previously reported NPDG motif (aa 442454 in EGY1, Rudner et al., 1999) and a newly defined GNLR motif (aa 171179 in EGY1). The GNLR motif is a novel signature motif unique to EGY1 and EGY-like proteins as well as other EGY1 orthologs found in cyanobacteria.	1, 1	-6149939	AT1G17870	838366	14576160, 15659096, 17059409, 18441212, 18603616	GO:0005739: mitochondrion, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0009644: response to high light intensity, GO:0042542: response to hydrogen peroxide, GO:0042542: response to hydrogen peroxide	
249575_at			5	14968991	AT5G37670	833746	15047901, 15333753, 15546358, 16258017, 17059409, 17085506	GO:0000302: response to reactive oxygen species, GO:0003674: molecular_function, GO:0005737: cytoplasm, GO:0005782: peroxisomal matrix, GO:0006457: protein folding, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0042542: response to hydrogen peroxide	
247264_at	ANAC104, XND1		5, 5	25795233	AT5G64530	836574	11118137, 15029955, 15923329, 16553894, 16553893, 17565617, 18069942, 18539778, 20458494	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0007275: multicellular organism development, GO:0010089: xylem development, GO:0043067: regulation of programmed cell death, GO:0048367: shoot system development	
257035_at	CYP707A4	Encodes a protein with ABA 8'-hydroxylase activity, involved in ABA catabolism. Member of the CYP707A gene family.	3	-6673727	AT3G19270	821461	15235117, 16258015, 16543410, 16507085, 16648215, 17010113, 17158582, 21414645	GO:0005576: extracellular region, GO:0010295: (+)-abscisic acid 8'-hydroxylase activity, GO:0019825: oxygen binding	00906: Carotenoid biosynthesis
265675_at	HSP70T-2		2	-13651510, -13651510	AT2G32120	817771	11402207, 15047901, 16258017, 16720694, 17059409, 17513503, 18252252, 20493581	GO:0005737: cytoplasm, GO:0006457: protein folding, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0009644: response to high light intensity, GO:0010286: heat acclimation, GO:0042542: response to hydrogen peroxide, GO:0042542: response to hydrogen peroxide	
263374_at			2	-8848130	AT2G20560	816578	15047901, 15610345, 16258017, 16623895, 17085506, 17411438, 18156220, 18305208, 18252252, 18650403, 18775970, 20736450	GO:0005737: cytoplasm, GO:0006457: protein folding, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0034976: response to endoplasmic reticulum stress, GO:0042542: response to hydrogen peroxide	
254403_at			4	11342494	AT4G21323	827881	14697270, 15894741, 16193095, 16895613, 17237349, 18775970, 19714218	GO:0004252: serine-type endopeptidase activity, GO:0005576: extracellular region, GO:0005618: cell wall, GO:0006508: proteolysis, GO:0008152: metabolic process, GO:0009860: pollen tube growth	
255576_at	UMAMIT31		4	596399	AT4G01440	826697	16648215	GO:0016020: membrane	
258695_at	APX1B, APX2	Encodes a cytosolic ascorbate peroxidase APX2.  Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells.  Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms., Encodes a cytosolic ascorbate peroxidase APX2.  Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells.  Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms.	3, 3	2956156, 2956159	AT3G09640	820121	11005203, 10837263, 10412906, 10402422, 9625709, 9306697, 9291097, 9290648, 9144965, 8717134, 8587977, 8580771, 8539286, 8534847, 7480322, 1558944, 11027730, 11598218, 11473579, 11483357, 11158440, 11448761, 11997373, 12068123, 11862948, 11997377, 12626114, 12609042, 12694594, 12685046, 12805617, 12954611, 12949616, 14722088, 14749482, 15086807, 15187287, 15308753, 16034597, 16649111, 16897488, 17059409, 17080642, 18055584, 18212028, 19638476, 20639446, 20736450, 20862491, 21441406, 21918379, 22286229, 23073024, 23183257, 23314084	GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0006457: protein folding, GO:0006979: response to oxidative stress, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0016688: L-ascorbate peroxidase activity, GO:0016688: L-ascorbate peroxidase activity, GO:0042542: response to hydrogen peroxide	00053: Ascorbate and aldarate metabolism, 00480: Glutathione metabolism
267263_at			2	9840456, 9840529	AT2G23110	816843	15286287, 15743445, 16412086, 18318901	GO:0003674: molecular_function, GO:0005737: cytoplasm, GO:0008150: biological_process	
263320_at	AtGolS1, GolS1		2, 2	-19368798	AT2G47180	819331	11846875, 12172015, 12566592, 15047901, 15494554, 15610345, 15807784, 16121258, 16262714, 16307366, 16299171, 16463051, 16644739, 16626450, 17059409, 17085506, 18055584, 18502973, 18599647, 18552202, 18650403, 23148892	GO:0006012: galactose metabolic process, GO:0006979: response to oxidative stress, GO:0009408: response to heat, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009644: response to high light intensity, GO:0009651: response to salt stress, GO:0009651: response to salt stress, GO:0009737: response to abscisic acid, GO:0016051: carbohydrate biosynthetic process, GO:0016758: transferase activity, transferring hexosyl groups, GO:0042542: response to hydrogen peroxide, GO:0047216: inositol 3-alpha-galactosyltransferase activity	
262911_s_at								GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0006457: protein folding, GO:0006970: response to osmotic stress, GO:0006979: response to oxidative stress, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009651: response to salt stress, GO:0051259: protein complex oligomerization	
258133_at	ATMBF1C, MBF1C	One of three genes in A. thaliana encoding multiprotein bridging factor 1, a highly conserved transcriptional coactivator.  May serve as a bridging factor between a bZIP factor and TBP.  Its expression is specifically elevated in response to pathogen infection, salinity, drought, heat, hydrogen peroxide, and application of abscisic acid or salicylic acid.  Constitutive expression enhances the tolerance of transgenic plants to various biotic and abiotic stresses., One of three genes in A. thaliana encoding multiprotein bridging factor 1, a highly conserved transcriptional coactivator.  May serve as a bridging factor between a bZIP factor and TBP.  Its expression is specifically elevated in response to pathogen infection, salinity, drought, heat, hydrogen peroxide, and application of abscisic acid or salicylic acid.  Constitutive expression enhances the tolerance of transgenic plants to various biotic and abiotic stresses.	3, 3	8918679, 8918679	AT3G24500	822041	9687012, 14526105, 14988493, 15047901, 15282545, 15451167, 15489341, 15610345, 15923328, 16172500, 16244138, 16283071, 16463051, 16901781, 17122072, 17234157, 17217462, 17411438, 18055584, 18305208, 18252252, 18441224, 18650403, 18775970, 19050034, 19783066, 20396965, 21457365	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0003713: transcription coactivator activity, GO:0003713: transcription coactivator activity, GO:0005634: nucleus, GO:0005730: nucleolus, GO:0006351: transcription, DNA-templated, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009414: response to water deprivation, GO:0009644: response to high light intensity, GO:0009723: response to ethylene, GO:0009737: response to abscisic acid, GO:0009873: ethylene-activated signaling pathway, GO:0034976: response to endoplasmic reticulum stress, GO:0042542: response to hydrogen peroxide, GO:0045893: positive regulation of transcription, DNA-templated	
247128_at	HIPP27		5	26430202	AT5G66110	836743	12196180, 15047901, 18631293, 21072340, 22645532	GO:0005737: cytoplasm, GO:0005886: plasma membrane, GO:0046872: metal ion binding	
247792_at			5	23742450, 23742450	AT5G58787	835995		GO:0005575: cellular_component, GO:0008150: biological_process, GO:0008270: zinc ion binding	
264741_at			1	-23009911, -23009911	AT1G62290	842526	12230581, 12417707, 14576160, 14697270, 14765119, 15047901, 15215502, 15539469, 15965014, 16581873, 16673935	GO:0005576: extracellular region, GO:0005773: vacuole, GO:0006508: proteolysis	
254101_at	AMY1, ATAMY1	Predicted to be secreted protein based on signalP prediction. Involved in starch mobilization.  Mutants are defective in alpha-amylase activity. (Note: AMY1 has been found in the literature to be referred to as AMY3, which is not to be confused with AMY3/At1g69830)., Predicted to be secreted protein based on signalP prediction. Involved in starch mobilization.  Mutants are defective in alpha-amylase activity. (Note: AMY1 has been found in the literature to be referred to as AMY3, which is not to be confused with AMY3/At1g69830).	4, 4	-12851969	AT4G25000	828603	15047901, 15347792, 15637061, 15665241, 15749471, 15862090, 15927942, 15908439, 16553896, 17189325, 17324226, 18307990, 18650403, 19225807, 19250611	GO:0004556: alpha-amylase activity, GO:0004556: alpha-amylase activity, GO:0005576: extracellular region, GO:0005576: extracellular region, GO:0009737: response to abscisic acid, GO:0009739: response to gibberellin, GO:0048046: apoplast	00500: Starch and sucrose metabolism, 01100: Metabolic pathways
265197_at	UGT73C1		2	-15410462	AT2G36750	818247	14739338, 15381001, 15342621, 16306146, 18266923, 18702669, 20736450	GO:0008194: UDP-glycosyltransferase activity, GO:0009507: chloroplast, GO:0010224: response to UV-B, GO:0016757: transferase activity, transferring glycosyl groups, GO:0035251: UDP-glucosyltransferase activity, GO:0050403: trans-zeatin O-beta-D-glucosyltransferase activity, GO:0050502: cis-zeatin O-beta-D-glucosyltransferase activity	00908: Zeatin biosynthesis
245904_at	ATSPS2F, KNS2, SPS1, SPS2F, SPSA2	Encodes a protein with putative sucrose-phosphate synthase activity.Involved in pollen exine formation., Encodes a protein with putative sucrose-phosphate synthase activity.Involved in pollen exine formation., Encodes a protein with putative sucrose-phosphate synthase activity.Involved in pollen exine formation., Encodes a protein with putative sucrose-phosphate synthase activity.Involved in pollen exine formation., Encodes a protein with putative sucrose-phosphate synthase activity.Involved in pollen exine formation.	5, 5, 5, 5, 5	3536226	AT5G11110	830979	12845583, 15734908, 16258015, 16287031, 16463051, 16615871, 16876912, 16916443, 17461790, 18650403, 18779216, 18775970, 21309792	GO:0001666: response to hypoxia, GO:0005634: nucleus, GO:0005886: plasma membrane, GO:0010208: pollen wall assembly, GO:0019375: galactolipid biosynthetic process	
245903_at	ATSYTD, NTMC2T2.2, NTMC2TYPE2.2, SYT4, SYTD		5, 5, 5, 5, 5	3532402	AT5G11100	830978	11543631, 20498364, 20736450	GO:0005886: plasma membrane, GO:0008150: biological_process, GO:0009887: animal organ morphogenesis, GO:0009888: tissue development, GO:0010638: positive regulation of organelle organization, GO:0016126: sterol biosynthetic process, GO:0019745: pentacyclic triterpenoid biosynthetic process, GO:0033044: regulation of chromosome organization	
256603_at			3	10538105, 10538105	AT3G28270	822453	11752382, 15546358, 16766691, 18356294, 18441212, 18671872	GO:0003674: molecular_function, GO:0008150: biological_process	
248434_at			5	20891163	AT5G51440	835218	12969430, 14964527, 15356332, 15695462, 16081496, 16531488, 17085506, 17233795, 17513503, 17905899, 18305208, 18650403, 18783601, 18775970, 18854047	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0034976: response to endoplasmic reticulum stress, GO:0042542: response to hydrogen peroxide	
250199_at	MPL1		5	-4571337	AT5G14180	831268	12535340, 14982972, 15319476, 16226259, 18783601, 18775970, 19291320, 21105927	GO:0002213: defense response to insect, GO:0003824: catalytic activity, GO:0005576: extracellular region, GO:0006635: fatty acid beta-oxidation, GO:0009062: fatty acid catabolic process, GO:0016298: lipase activity	
264082_at			2	12241770	AT2G28570	817405	12481097, 14551330, 15047898, 16299169	GO:0003674: molecular_function, GO:0008150: biological_process	
263406_at	AIR3	isolated from differential screening of a cDNA library from auxin-treated root culture. encodes a protein similar to subtilisin-like serine protease which is believed to be active outside the plant cell.	2	-1401268	AT2G04160	814953	10231025, 10080694, 11114891, 12566592, 12805589, 12913156, 14697270, 15047898, 15489280, 15769804, 16193095, 16895613, 18441212, 18622388	GO:0004252: serine-type endopeptidase activity, GO:0004252: serine-type endopeptidase activity, GO:0005576: extracellular region, GO:0005618: cell wall, GO:0006508: proteolysis, GO:0008152: metabolic process, GO:0009733: response to auxin, GO:0010102: lateral root morphogenesis, GO:0019761: glucosinolate biosynthetic process	
259913_at			1	27353791, 27353882, 27353880	AT1G72660	843598	15047901, 17888165, 19460440	GO:0005525: GTP binding, GO:0005737: cytoplasm, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0016114: terpenoid biosynthetic process, GO:0042542: response to hydrogen peroxide	
258984_at	ATERDJ3A, TMS1	J domain protein localized in ER lumen. Can compensate for the growth defect in jem1 scj1 mutant yeast. Also shows similarity to HSP40 proteins and is induced by heat stress. At high temperatures, mutant alleles are not transmitted through the pollen due to defects in pollen tube growth., J domain protein localized in ER lumen. Can compensate for the growth defect in jem1 scj1 mutant yeast. Also shows similarity to HSP40 proteins and is induced by heat stress. At high temperatures, mutant alleles are not transmitted through the pollen due to defects in pollen tube growth.	3, 3	2737537	AT3G08970	820049	16258017, 18650403, 18718935, 18775970, 18980646	GO:0005788: endoplasmic reticulum lumen, GO:0006457: protein folding, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009506: plasmodesma, GO:0009644: response to high light intensity, GO:0009688: abscisic acid biosynthetic process, GO:0009860: pollen tube growth, GO:0010286: heat acclimation, GO:0016491: oxidoreductase activity, GO:0034605: cellular response to heat, GO:0042542: response to hydrogen peroxide	
247509_at	AT-HSFB2A, HSFB2A	member of Heat Stress Transcription Factor (Hsf) family, member of Heat Stress Transcription Factor (Hsf) family	5, 5	24916089	AT5G62020	836322	11118137, 16553893, 17337630, 17408486, 17722694, 18775970, 19125253, 19324928, 20504319, 21471117, 22571635	GO:0002679: respiratory burst involved in defense response, GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0010200: response to chitin, GO:0010200: response to chitin, GO:0035556: intracellular signal transduction	
256779_at	AtcwINV5, CWINV5		3, 3	-4528529	AT3G13784	820590	12508063, 12586884, 14871666, 15047901, 16998091, 18441212, 18775970	GO:0004553: hydrolase activity, hydrolyzing O-glycosyl compounds, GO:0005576: extracellular region	
266098_at			2	15859239	AT2G37870	818363	15743445, 15824099, 16284313, 17351116, 18291034, 18682547, 20484005	GO:0005576: extracellular region, GO:0006869: lipid transport, GO:0008289: lipid binding, GO:0009506: plasmodesma	
264594_at	ATSERAT3;1, SAT-106	Encodes a cytosolic serine O-acetyltransferase involved in sulfur assimilation and cysteine biosynthesis. Expressed in the vascular system. Expression is induced after long-term sulfur starvation., Encodes a cytosolic serine O-acetyltransferase involved in sulfur assimilation and cysteine biosynthesis. Expressed in the vascular system. Expression is induced after long-term sulfur starvation.	2, 2	-7668078	AT2G17640	816271	15579666, 15949827, 15937229, 16244144, 16307301, 16539601, 17189325, 17425333, 18178671	GO:0000103: sulfate assimilation, GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0009001: serine O-acetyltransferase activity, GO:0009001: serine O-acetyltransferase activity, GO:0009001: serine O-acetyltransferase activity, GO:0016407: acetyltransferase activity	00270: Cysteine and methionine metabolism, 00920: Sulfur metabolism, 01100: Metabolic pathways
249917_at			5	-7443508, -7443508	AT5G22460	832307	12953064, 14760709, 16287169, 16673935, 16648215, 16813576, 17082308, 17581762	GO:0003824: catalytic activity, GO:0005618: cell wall, GO:0005773: vacuole, GO:0008150: biological_process, GO:0009505: plant-type cell wall, GO:0009506: plasmodesma	
251130_at	AtNPF8.2, ATPTR5, NPF8.2, PTR5	Encodes a dipeptide transporter expressed in pollen and ovules during early seed development. GFP-tagged PTR5 localizes to the plasma membrane., Encodes a dipeptide transporter expressed in pollen and ovules during early seed development. GFP-tagged PTR5 localizes to the plasma membrane., Encodes a dipeptide transporter expressed in pollen and ovules during early seed development. GFP-tagged PTR5 localizes to the plasma membrane., Encodes a dipeptide transporter expressed in pollen and ovules during early seed development. GFP-tagged PTR5 localizes to the plasma membrane.	5, 5, 5, 5	-61017	AT5G01180	831725	15500465, 16460505, 16607029, 17085506, 18753286, 18775970, 20501909, 20937801, 21904872, 22537078	GO:0005215: transporter activity, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0006857: oligopeptide transport, GO:0009860: pollen tube growth, GO:0016020: membrane, GO:0042938: dipeptide transport	
248759_at			5	-19301188	AT5G47610	834811	11983057, 14576160, 15659098, 17227549	GO:0005634: nucleus, GO:0008270: zinc ion binding	
262967_at			1	-28435706, -28435710	AT1G75730	843907	18567827, 20226671	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
256245_at	ATHSP70, HSP70		3, 3	-3991261	AT3G12580	820438	11402207, 17059409, 18065690, 18334669, 18650403, 18775970, 19292762, 19453455, 16299395, 17306301, 17350264, 19019009, 18997426, 19704521, 19783066, 19763086, 20080316, 20079334, 20140739, 20493581, 20536787, 20856808, 21612577, 21596689, 21592617, 21798377, 22021418, 21767504, 22771433, 22899711, 22995300, 23080295, 23238922	GO:0005524: ATP binding, GO:0005618: cell wall, GO:0005739: mitochondrion, GO:0005774: vacuolar membrane, GO:0005794: Golgi apparatus, GO:0005829: cytosol, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0006457: protein folding, GO:0006457: protein folding, GO:0009266: response to temperature stimulus, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009615: response to virus, GO:0009617: response to bacterium, GO:0009644: response to high light intensity, GO:0009644: response to high light intensity, GO:0016567: protein ubiquitination, GO:0031625: ubiquitin protein ligase binding, GO:0034976: response to endoplasmic reticulum stress, GO:0042542: response to hydrogen peroxide, GO:0042542: response to hydrogen peroxide, GO:0046686: response to cadmium ion, GO:0048046: apoplast	03040: Spliceosome, 04141: Protein processing in endoplasmic reticulum, 04144: Endocytosis
245769_at	ATINT2, INT2	Inositol transporter presenting conserved extracellular loop domains homologs of plexins/semaphorin/integrin  (PSI) domains from animal type I receptors., Inositol transporter presenting conserved extracellular loop domains homologs of plexins/semaphorin/integrin  (PSI) domains from animal type I receptors.	1, 1	-10632821	AT1G30220	839902	15598803, 16603666, 17951450, 18441213, 18603618, 18775970, 20230529	GO:0005351: carbohydrate:proton symporter activity, GO:0005366: myo-inositol:proton symporter activity, GO:0005366: myo-inositol:proton symporter activity, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0006863: purine nucleobase transport, GO:0015144: carbohydrate transmembrane transporter activity, GO:0015798: myo-inositol transport, GO:0016020: membrane, GO:0023052: signaling, GO:0090406: pollen tube	
256145_at			1	18035967	AT1G48750	841297	15546358, 15894741, 16648215, 18160300, 18291034, 18552355, 18603616	GO:0005576: extracellular region, GO:0006869: lipid transport, GO:0008289: lipid binding	
245243_at			1	16847781	AT1G44414	841028		GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0006457: protein folding, GO:0008150: biological_process, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0042542: response to hydrogen peroxide	
255550_at	AtSTS, RS4, STS	Encodes a putative stachyose synthetase., Encodes a putative stachyose synthetase., Encodes a putative stachyose synthetase.	4, 4, 4	-853922	AT4G01970	828186	15610345, 16299181, 16489130, 15034167, 17915010, 18502973, 20351290, 20226671, 21717185	GO:0004553: hydrolase activity, hydrolyzing O-glycosyl compounds, GO:0005737: cytoplasm, GO:0006979: response to oxidative stress, GO:0047268: galactinol-raffinose galactosyltransferase activity, GO:0080167: response to karrikin	00052: Galactose metabolism
266532_at			2	7316889, 7316889	AT2G16890	816190	12913156, 14690509, 15047901, 15333754, 16630346, 16673935, 16829591	GO:0008194: UDP-glycosyltransferase activity, GO:0009507: chloroplast, GO:0016757: transferase activity, transferring glycosyl groups, GO:0016758: transferase activity, transferring hexosyl groups	
265151_at			1	19032013, 19031997	AT1G51340	841557	16098107, 16297074, 16684236, 18544632, 20736450	GO:0005886: plasma membrane, GO:0019761: glucosinolate biosynthetic process	
247851_at	ATTIL, TIL	Encodes a temperature-induced lipocalin TIL1.  Involved in thermotolerance.  Peripherally associated with plasma membrane., Encodes a temperature-induced lipocalin TIL1.  Involved in thermotolerance.  Peripherally associated with plasma membrane.	5, 5	-23500061	AT5G58070	835919	12368499, 12753580, 12969430, 14535880, 15047901, 15276431, 15235117, 15494554, 16618929, 16581873, 16679420, 18212028, 18671872, 18643985, 18808718, 18775970, 18931141, 19302169, 20118269, 20959419	GO:0005215: transporter activity, GO:0005576: extracellular region, GO:0005739: mitochondrion, GO:0005773: vacuole, GO:0005774: vacuolar membrane, GO:0005783: endoplasmic reticulum, GO:0005794: Golgi apparatus, GO:0005886: plasma membrane, GO:0006810: transport, GO:0009408: response to heat, GO:0009409: response to cold, GO:0009416: response to light stimulus, GO:0009506: plasmodesma, GO:0009735: response to cytokinin, GO:0042538: hyperosmotic salinity response	
260456_at									
246874_at	ASD2, ATASD2		5, 5	-9121727	AT5G26120	832681	14512381	GO:0005576: extracellular region, GO:0016798: hydrolase activity, acting on glycosyl bonds	
267238_at	KMD3		2	18253610	AT2G44130	819019	15047898, 15345049, 15824099, 17217462, 18650403, 18805951, 23075039	GO:0005634: nucleus	
262357_at			1	-27475060	AT1G73040	843635	15047901	GO:0005576: extracellular region, GO:0008150: biological_process, GO:0015996: chlorophyll catabolic process	
263164_at	AtLFG4, LFG4		1, 1	729935, 729901	AT1G03070	839581	17085506, 17888165, 18775970, 21838868	GO:0006457: protein folding, GO:0008150: biological_process, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0016595: glutamate binding, GO:0042542: response to hydrogen peroxide	
245352_at	UGT84A3	Encodes a protein that might have sinapic acid:UDP-glucose glucosyltransferase activity.	4	-8852698	AT4G15490	827221	14535885, 15282545, 15341629, 15824099, 17217457, 18552234	GO:0008194: UDP-glycosyltransferase activity, GO:0016757: transferase activity, transferring glycosyl groups, GO:0050284: sinapate 1-glucosyltransferase activity	
250909_at			5	-965874	AT5G03700	831753	16126853	GO:0005768: endosome, GO:0005794: Golgi apparatus, GO:0005802: trans-Golgi network, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0006857: oligopeptide transport	
263881_at			2	-9302885	AT2G21820	816718	14973164, 15144374, 16673935, 18835996	GO:0003674: molecular_function, GO:0005737: cytoplasm, GO:0008150: biological_process	
260248_at	ATHSP101, HOT1, HSP101	Encodes ClpB1, which belongs to the Casein lytic proteinase/heat shock protein 100 (Clp/Hsp100) family.  Involved in refolding of proteins which form aggregates under heat stress. Also known as AtHsp101.  AtHsp101 is a cytosolic heat shock protein required for acclimation to high temperature., Encodes ClpB1, which belongs to the Casein lytic proteinase/heat shock protein 100 (Clp/Hsp100) family.  Involved in refolding of proteins which form aggregates under heat stress. Also known as AtHsp101.  AtHsp101 is a cytosolic heat shock protein required for acclimation to high temperature., Encodes ClpB1, which belongs to the Casein lytic proteinase/heat shock protein 100 (Clp/Hsp100) family.  Involved in refolding of proteins which form aggregates under heat stress. Also known as AtHsp101.  AtHsp101 is a cytosolic heat shock protein required for acclimation to high temperature.	1, 1, 1	-27936508	AT1G74310	843771	10760305, 10760238, 10760235, 7866032, 11489180, 12650620, 12678556, 12805605, 15086804, 15659638, 15763661, 15923322, 16644052, 16972866, 17059409, 17059406, 17238907, 17220197, 17556511, 17631526, 17883376, 18047473, 18321256, 18641404, 18775970, 19125253, 20229063, 20811767, 21835493, 22942382, 22995285, 23080295, 23258370, 23238922	GO:0005515: protein binding, GO:0005524: ATP binding, GO:0005737: cytoplasm, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009570: chloroplast stroma, GO:0009644: response to high light intensity, GO:0009644: response to high light intensity, GO:0009941: chloroplast envelope, GO:0010286: heat acclimation, GO:0016887: ATPase activity, GO:0034976: response to endoplasmic reticulum stress, GO:0042542: response to hydrogen peroxide, GO:0042542: response to hydrogen peroxide, GO:0043335: protein unfolding, GO:0045727: positive regulation of translation	
263931_at			2	15192480	AT2G36220	818194	12119417, 12172015, 12007405, 15047898, 15194820, 15824099, 16121258, 16244149, 16381965, 16367964, 17122072, 17337630, 17888165, 18055587, 20097791	GO:0003674: molecular_function, GO:0005575: cellular_component, GO:0009061: anaerobic respiration, GO:0009061: anaerobic respiration, GO:0010200: response to chitin, GO:0010286: heat acclimation	
251509_at	PME35, PME61		3, 3	-21802805	AT3G59010	825070	15276459, 16622707, 17013613, 18723362, 18805951, 19582540, 22693281	GO:0005576: extracellular region, GO:0009505: plant-type cell wall, GO:0030599: pectinesterase activity, GO:0030599: pectinesterase activity	
249626_at			5	14912835	AT5G37540	833732	14697270, 14722088, 15010618, 15047901, 15194820, 15235117, 15634198, 17142483, 17408486, 17885809, 20736450	GO:0005576: extracellular region, GO:0006508: proteolysis	
263258_at	ATNAT8, NAT8		1, 1	-3474864	AT1G10540	837595	12169696, 14576160, 16361528, 18650403, 20736450	GO:0005886: plasma membrane, GO:0009506: plasmodesma, GO:0016020: membrane, GO:0022857: transmembrane transporter activity	
